id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords
624,CAJ4,medium_airport,Anahim Lake Airport,52.451501,-125.303776,3635,NA,CA,CA-BC,Anahim Lake,yes,,YAA,CAJ4,CAJ4,,https://en.wikipedia.org/wiki/Anahim_Lake_Airport,AJ4
643,CAT4,medium_airport,Qualicum Beach Airport,49.337456,-124.393086,191,NA,CA,CA-BC,Qualicum Beach,yes,,XQU,CAT4,CAT4,http://www.qualicumbeach.com/cms.asp?wpID=437,https://en.wikipedia.org/wiki/Qualicum_Beach_Airport,AT4
644,CAT5,small_airport,Port McNeill Airport,50.57348,-127.027702,225,NA,CA,CA-BC,Port McNeill,yes,,YMP,CAT5,CAT5,,https://en.wikipedia.org/wiki/Port_McNeill_Airport,AT5
657,CAZ5,medium_airport,Cache Creek-Ashcroft Regional Airport,50.775258,-121.321314,2034,NA,CA,CA-BC,Cache Creek,no,,YZA,CAZ5,CAZ5,,https://en.wikipedia.org/wiki/Cache_Creek_Airport,AZ5
664,CBBC,medium_airport,Bella Bella (Campbell Island) Airport,52.185001,-128.156994,141,NA,CA,CA-BC,Bella Bella,yes,CBBC,ZEL,CBBC,CBBC,,https://en.wikipedia.org/wiki/Bella_Bella_(Campbell_Island)_Airport,BBC
743,CCA6,small_airport,Williams Harbour Airport,52.567377,-55.784883,70,NA,CA,CA-NL,Williams Harbour,yes,,YWM,CCA6,CCA6,,https://en.wikipedia.org/wiki/Williams_Harbour_Airport,
750,CCD4,small_airport,Postville Airport,54.9105,-59.78507,193,NA,CA,CA-NL,Postville,yes,,YSO,CCD4,CCD4,,https://en.wikipedia.org/wiki/Postville_Airport,CD4
752,CCE4,small_airport,Black Tickle Airport,53.469836,-55.787501,57,NA,CA,CA-NL,Black Tickle,yes,,YBI,CCE4,CCE4,,https://en.wikipedia.org/wiki/Black_Tickle_Airport,CE4
758,CCH4,small_airport,Charlottetown Airport,52.765774,-56.11237,209,NA,CA,CA-NL,Charlottetown,yes,,YHG,CCH4,CCH4,,https://en.wikipedia.org/wiki/Charlottetown_Airport_(Newfoundland),CH4
764,CCK4,small_airport,St. Lewis (Fox Harbour) Airport,52.372799,-55.673901,74,NA,CA,CA-NL,St. Lewis,yes,,YFX,CCK4,CCK4,,https://en.wikipedia.org/wiki/St._Lewis_(Fox_Harbour)_Airport,CK4
771,CCP4,small_airport,Port Hope Simpson Airport,52.528099060058594,-56.28609848022461,347,NA,CA,CA-NL,Port Hope Simpson,yes,,YHA,CCP4,CCP4,,https://en.wikipedia.org/wiki/Port_Hope_Simpson_Airport,CP4
793,CCZ2,small_airport,Rigolet Airport,54.1796989440918,-58.45750045776367,180,NA,CA,CA-NL,Rigolet,yes,,YRG,CCZ2,CCZ2,,https://en.wikipedia.org/wiki/Rigolet_Airport,CZ2
874,CEM3,small_airport,Whatì Airport,63.131699,-117.246002,882,NA,CA,CA-NT,Whatì,yes,,YLE,CEM3,CEM3,,https://en.wikipedia.org/wiki/What%C3%AC_Airport,"EM3, Lac la Martre, Wha Ti"
1139,CJV7,small_airport,Summer Beaver Airport,52.70859909057617,-88.54190063476562,832,NA,CA,CA-ON,Summer Beaver,yes,,SUR,CJV7,CJV7,,https://en.wikipedia.org/wiki/Summer_Beaver_Airport,JV7
16716,CJX,small_airport,Crooked Creek Airport,61.870315,-158.137636,178,NA,US,US-AK,Crooked Creek,yes,,CKD,PACJ,CJX,,https://en.wikipedia.org/wiki/Crooked_Creek_Airport,
1162,CKB6,small_airport,Wapekeka Airport,53.84920120239258,-89.57939910888672,712,NA,CA,CA-ON,Angling Lake,yes,,YAX,CKB6,CKB6,,https://en.wikipedia.org/wiki/Angling_Lake/Wapekeka_Airport,KB6
1200,CKL3,small_airport,Wunnumin Lake Airport,52.893902,-89.2892,819,NA,CA,CA-ON,Wunnumin Lake,yes,,WNN,CKL3,CKL3,,https://en.wikipedia.org/wiki/Wunnummin_Lake_Airport,
1218,CKQ3,small_airport,North Spirit Lake Airport,52.4900016784668,-92.97109985351562,1082,NA,CA,CA-ON,North Spirit Lake,yes,,YNO,CKQ3,CKQ3,,https://en.wikipedia.org/wiki/North_Spirit_Lake_Airport,KQ3
16718,CKX,small_airport,Chicken Airport,64.066495,-141.951342,1640,NA,US,US-AK,Chicken,yes,,CKX,CKX,CKX,,https://en.wikipedia.org/wiki/Chicken_Airport,
323881,CN-0062,medium_airport,Bazhong Enyang Airport,31.73842,106.644872,1804,AS,CN,CN-51,Bazhong,yes,ZUBZ,BZX,ZUBZ,BZX,,https://en.wikipedia.org/wiki/Bazhong_Enyang_Airport,
44157,CN-0079,medium_airport,Shaoguan Danxia Airport,24.9786,113.420998,280,AS,CN,CN-44,Shaoguan,yes,ZGSG,HSC,ZGSG,,,https://en.wikipedia.org/wiki/Shaoguan_Danxia_Airport,"Shaoguan Air Base, Shaoguan Guitou Airport"
44159,CN-0081,medium_airport,Jinggangshan Airport,26.856899,114.737,281,AS,CN,CN-36,Ji'an,yes,ZSGS,JGS,ZSGS,,,https://en.wikipedia.org/wiki/Ji%27an_Jinggangshan_Airport,"Tiahe Air Base, Ji'an Airport"
44195,CN-0117,medium_airport,Hainanzhou Gonghe Airport,36.3367,100.480003,10052,AS,CN,CN-63,Hainan (Gonghe),no,ZLHN,HNG,,,,https://en.wikipedia.org/wiki/Gonghe_Qinghaihu_Airport,Qabqa
44232,CN-0154,medium_airport,Jiaxing Nanhu Airport,30.698056,120.663056,15,AS,CN,CN-33,"Xiuzhou, Hangzhou",yes,ZSJX,JNH,ZSJX,,,https://en.wikipedia.org/wiki/Jiaxing_Airport,
348150,CN-0178,medium_airport,Wuhan Hannan Municipal Airport,30.25521,114.062805,85,AS,CN,CN-42,Wuhan (Hannan),no,,WHN,,,,https://en.wikipedia.org/wiki/Hannan_Municipal_Airport,
350882,CN-0236,medium_airport,Shigatse Tingri Airport,28.604567,86.798,14108,AS,CN,CN-54,Xigazê (Dingri),yes,ZUDR,DDR,ZUDR,,,https://en.wikipedia.org/wiki/Shigatse_Tingri_Airport,Rikaze Dingri
350883,CN-0237,medium_airport,Tashikuergan Hongqilafu Airport,37.661333,75.288877,10499,AS,CN,CN-65,Tashikuergan,yes,ZWTK,HQL,ZWTK,,,https://en.wikipedia.org/wiki/Tashkurgan_Airport,
350949,CN-0253,medium_airport,Jiande Qiandaohu General Airport,29.360905,119.180829,249,AS,CN,CN-33,Hangzhou,no,,JDE,,,,,
355511,CN-0354,medium_airport,Ali Pulan Airport,30.397898,81.13317,13943,AS,CN,CN-54,Burang Town,no,ZUPL,APJ,ZUPL,,,https://en.wikipedia.org/wiki/Ali_Pulan_Airport,
355952,CN-0359,small_airport,Zhaosu Tianma Airport,43.088477,81.223013,,AS,CN,CN-65,Zhaosu,yes,ZWZS,ZFL,ZWZS,,,https://en.wikipedia.org/wiki/Zhaosu_Tianma_Airport,
525153,CN-0415,small_airport,Hejing Bayinbuluke Airport,42.976395,83.995543,8219,AS,CN,CN-65,Hejing,yes,ZWHJ,HJB,ZWHJ,,,https://en.wikipedia.org/wiki/Hejing_Bayinbuluke_Airport,
525757,CN-0417,small_airport,Qitai Jiangbulake Airport,44.166086,89.55014,,AS,CN,CN-65,Qitai,yes,ZWQT,JBK,ZWQT,,,https://en.wikipedia.org/wiki/Qitai_Jiangbulake_Airport,
525773,CN-0421,medium_airport,Zhaotong Zhaoyang Airport （Not fully opened),27.205843,103.691511,,AS,CN,CN-53,Zhaotong,no,ZPZT,ZAT,,,,https://en.wikipedia.org/wiki/Zhaotong_Zhaoyang_Airport,
598595,CN-0476,medium_airport,Bengbu Tenghu Airport,33.166292,117.058344,,AS,CN,CN-34,Bengbu,yes,ZSBA,BFY,ZSBA,,,https://en.wikipedia.org/wiki/Bengbu_Tenghu_Airport,蚌埠滕湖机场
1299,CNE3,small_airport,Bearskin Lake Airport,53.965599060058594,-91.0271987915039,800,NA,CA,CA-ON,Bearskin Lake,yes,,XBE,CNE3,CNE3,,https://en.wikipedia.org/wiki/Bearskin_Lake_Airport,NE3
1308,CNH2,small_airport,Natuashish Airport,55.913898,-61.184399,30,NA,CA,CA-NL,Natuashish,yes,,YNP,CNH2,CNH2,,https://en.wikipedia.org/wiki/Natuashish_Airport,NH2
1324,CNM5,small_airport,Kingfisher Lake Airport,53.01250076293945,-89.85530090332031,866,NA,CA,CA-ON,Kingfisher Lake,yes,,KIF,CNM5,CNM5,,https://en.wikipedia.org/wiki/Kingfisher_Lake_Airport,NM5
41597,CO-LCR,small_airport,Virgilio Barco Vargas (La Chorrera) Airport,-1.456361,-72.801086,564,SA,CO,CO-AMA,La Chorrera,yes,,LCR,SKHZ,,,https://en.wikipedia.org/wiki/La_Chorrera_Airport,
1466,CPV8,small_airport,Keewaywin Airport,52.9911,-92.836403,988,NA,CA,CA-ON,Keewaywin,yes,,KEW,CPV8,CPV8,,https://en.wikipedia.org/wiki/Keewaywin_Airport,
1563,CSU2,small_airport,Chisasibi Airport,53.805599212646484,-78.91690063476562,43,NA,CA,CA-QC,Chisasibi,yes,,YKU,CSU2,CSU2,,https://en.wikipedia.org/wiki/Chisasibi_Airport,SU2
1590,CTB6,small_airport,Tête-à-la-Baleine Airport,50.674400329589844,-59.38359832763672,107,NA,CA,CA-QC,Tête-à-la-Baleine,yes,,ZTB,CTB6,CTB6,,https://en.wikipedia.org/wiki/T%C3%AAte-%C3%A0-La-Baleine_Airport,TB6
1604,CTK6,small_airport,Kégashka Airport,50.195801,-61.2658,32,NA,CA,CA-QC,Côte-Nord-du-Golfe-du-Saint-Laurent,yes,,ZKG,CTK6,CTK6,,https://en.wikipedia.org/wiki/K%C3%A9gashka_Airport,Kegaska
1617,CTT5,small_airport,La Romaine Airport,50.259553,-60.674357,90,NA,CA,CA-QC,Le Golfe-du-Saint-Laurent,yes,,ZGS,CTT5,CTT5,,https://en.wikipedia.org/wiki/La_Romaine_Airport,"Gethsemani, La Romaine"
1619,CTU5,small_airport,La Tabatière Airport,50.8307991027832,-58.97560119628906,102,NA,CA,CA-QC,La Tabatière,yes,,ZLT,CTU5,CTU5,,https://en.wikipedia.org/wiki/La_Tabati%C3%A8re_Airport,TU5
46596,CYAB,small_airport,Arctic Bay Airport,73.006101,-85.04616,72,NA,CA,CA-NU,Arctic Bay,yes,CYAB,YAB,CYAB,,,https://en.wikipedia.org/wiki/Arctic_Bay_Airport,CJX7
1652,CYAC,small_airport,Cat Lake Airport,51.7272,-91.824402,1344,NA,CA,CA-ON,Cat Lake,yes,CYAC,YAC,CYAC,,,https://en.wikipedia.org/wiki/Cat_Lake_Airport,
1654,CYAG,medium_airport,Fort Frances Municipal Airport,48.655749,-93.44349,1125,NA,CA,CA-ON,Fort Frances,yes,CYAG,YAG,CYAG,,,https://en.wikipedia.org/wiki/Fort_Frances_Municipal_Airport,
1655,CYAH,medium_airport,La Grande-4 Airport,53.754699707,-73.6753005981,1005,NA,CA,CA-QC,La Grande-4,no,CYAH,YAH,CYAH,,,https://en.wikipedia.org/wiki/La_Grande-4_Airport,YAH
1656,CYAL,small_airport,Alert Bay Airport,50.582199,-126.916,240,NA,CA,CA-BC,Alert Bay,yes,CYAL,YAL,CYAL,,,https://en.wikipedia.org/wiki/Alert_Bay_Airport,
1657,CYAM,medium_airport,Sault Ste Marie Airport,46.483216,-84.508467,630,NA,CA,CA-ON,Sault Ste Marie,yes,CYAM,YAM,CYAM,,http://www.saultairport.com/,https://en.wikipedia.org/wiki/Sault_Ste._Marie_Airport,
1658,CYAQ,medium_airport,Kasabonika Airport,53.52470016479492,-88.6427993774414,672,NA,CA,CA-ON,Kasabonika,yes,CYAQ,XKS,CYAQ,,,https://en.wikipedia.org/wiki/Kasabonika_Airport,YAQ
1659,CYAS,small_airport,Kangirsuk Airport,60.027199,-69.999199,403,NA,CA,CA-QC,Kangirsuk,yes,CYAS,YKG,CYAS,,,https://en.wikipedia.org/wiki/Kangirsuk_Airport,YAS
1660,CYAT,small_airport,Attawapiskat Airport,52.927502,-82.4319,31,NA,CA,CA-ON,Attawapiskat,yes,CYAT,YAT,CYAT,,,https://en.wikipedia.org/wiki/Attawapiskat_Airport,
1665,CYAY,medium_airport,St. Anthony Airport,51.391909,-56.08321,108,NA,CA,CA-NL,St. Anthony,yes,CYAY,YAY,CYAY,,,https://en.wikipedia.org/wiki/St._Anthony_Airport,
1666,CYAZ,medium_airport,Tofino / Long Beach Airport,49.079833,-125.775583,80,NA,CA,CA-BC,Tofino,yes,CYAZ,YAZ,CYAZ,,http://www.acrd.bc.ca/long-beach-airport,https://en.wikipedia.org/wiki/Tofino_Airport,
1668,CYBB,small_airport,Kugaaruk Airport,68.535711,-89.805508,56,NA,CA,CA-NU,Kugaaruk,yes,CYBB,YBB,CYBB,,,https://en.wikipedia.org/wiki/Kugaaruk_Airport,"YBB, Pelly Bay Townsite Airport"
1669,CYBC,medium_airport,Baie-Comeau Airport,49.1325,-68.204399,71,NA,CA,CA-QC,Baie-Comeau,yes,CYBC,YBC,CYBC,YBC,,https://en.wikipedia.org/wiki/Baie-Comeau_Airport,
1670,CYBD,medium_airport,Bella Coola Airport,52.387501,-126.596001,117,NA,CA,CA-BC,Bella Coola,yes,CYBD,QBC,CYBD,,,https://en.wikipedia.org/wiki/Bella_Coola_Airport,YBD
1671,CYBE,small_airport,Uranium City Airport,59.561401,-108.481003,1044,NA,CA,CA-SK,Uranium City,yes,CYBE,YBE,CYBE,,,https://en.wikipedia.org/wiki/Uranium_City_Airport,
1672,CYBF,medium_airport,Bonnyville Airport,54.304199,-110.744003,1836,NA,CA,CA-AB,Bonnyville,yes,CYBF,YBY,CYBF,,http://town.bonnyville.ab.ca/livingin/airport/index.html,https://en.wikipedia.org/wiki/Bonnyville_Airport,YBF
1673,CYBG,medium_airport,Saguenay-Bagotville Airport,48.330123,-70.992012,522,NA,CA,CA-QC,Saguenay,yes,CYBG,YBG,CYBG,,,https://en.wikipedia.org/wiki/CFB_Bagotville,Bagotville Airport
1674,CYBK,medium_airport,Baker Lake Airport,64.29889678960001,-96.077796936,59,NA,CA,CA-NU,Baker Lake,yes,CYBK,YBK,CYBK,,,https://en.wikipedia.org/wiki/Baker_Lake_Airport,
1675,CYBL,medium_airport,Campbell River Airport,49.950802,-125.271004,346,NA,CA,CA-BC,Campbell River,yes,CYBL,YBL,CYBL,YBL,,https://en.wikipedia.org/wiki/Campbell_River_Airport,
1677,CYBQ,small_airport,Tadoule Lake Airport,58.706308,-98.511057,923,NA,CA,CA-MB,Tadoule Lake,yes,CYBQ,XTL,CYBQ,,,https://en.wikipedia.org/wiki/Tadoule_Lake_Airport,YBQ
1678,CYBR,medium_airport,Brandon Municipal Airport,49.91,-99.951897,1343,NA,CA,CA-MB,Brandon,yes,CYBR,YBR,CYBR,,,https://en.wikipedia.org/wiki/Brandon_Airport,
1679,CYBT,small_airport,Brochet Airport,57.8894,-101.679001,1136,NA,CA,CA-MB,Brochet,yes,CYBT,YBT,CYBT,,,https://en.wikipedia.org/wiki/Brochet_Airport,
1681,CYBV,small_airport,Berens River Airport,52.358898,-97.018303,728,NA,CA,CA-MB,Berens River,yes,CYBV,YBV,CYBV,,,https://en.wikipedia.org/wiki/Berens_River_Airport,
1683,CYBX,medium_airport,Lourdes-de-Blanc-Sablon Airport,51.4436,-57.185299,121,NA,CA,CA-QC,Blanc-Sablon,yes,CYBX,YBX,CYBX,,,https://en.wikipedia.org/wiki/Lourdes-de-Blanc-Sablon_Airport,
1684,CYCA,small_airport,Cartwright Airport,53.682501,-57.042303,40,NA,CA,CA-NL,Cartwright,yes,CYCA,YRF,CYCA,,,https://en.wikipedia.org/wiki/Cartwright_Airport,YCA
1685,CYCB,medium_airport,Cambridge Bay Airport,69.1081008911,-105.138000488,90,NA,CA,CA-NU,Cambridge Bay,yes,CYCB,YCB,CYCB,,,https://en.wikipedia.org/wiki/Cambridge_Bay_Airport,
1686,CYCC,medium_airport,Cornwall Regional Airport,45.092637,-74.567724,175,NA,CA,CA-ON,Cornwall,no,CYCC,YCC,CYCC,,,https://en.wikipedia.org/wiki/Cornwall_Regional_Airport,
1687,CYCD,medium_airport,Nanaimo Airport,49.05497,-123.869863,92,NA,CA,CA-BC,Nanaimo,yes,CYCD,YCD,CYCD,,https://www.ycd.ca/,https://en.wikipedia.org/wiki/Nanaimo_Airport,
1688,CYCE,medium_airport,Centralia / James T. Field Memorial Aerodrome,43.285599,-81.508301,824,NA,CA,CA-ON,Huron Park,no,CYCE,YCE,CYCE,CYCE,,https://en.wikipedia.org/wiki/Centralia/Huron_Airpark,"RCAF Station Centralia, Huron Airpark"
1689,CYCG,medium_airport,Castlegar/West Kootenay Regional Airport,49.296398,-117.632004,1624,NA,CA,CA-BC,Castlegar,yes,CYCG,YCG,CYCG,,https://www.wkrairport.ca/,https://en.wikipedia.org/wiki/Castlegar_Airport,
1690,CYCH,medium_airport,Miramichi Airport,47.007801,-65.449203,108,NA,CA,CA-NB,Miramichi,no,CYCH,YCH,CYCH,,,https://en.wikipedia.org/wiki/Miramichi_Airport,"CFB Chatham, RCAF Station Chatham"
1691,CYCL,medium_airport,Charlo Airport,47.990799,-66.330299,132,NA,CA,CA-NB,Charlo,yes,CYCL,YCL,CYCL,,,https://en.wikipedia.org/wiki/Charlo_Airport,
1692,CYCN,medium_airport,Cochrane Airport,49.10559844970703,-81.01360321044922,861,NA,CA,CA-ON,Cochrane,no,CYCN,YCN,CYCN,,,https://en.wikipedia.org/wiki/Cochrane_Airport,
1693,CYCO,small_airport,Kugluktuk Airport,67.816408,-115.14307,74,NA,CA,CA-NU,Kugluktuk,yes,CYCO,YCO,CYCO,,,https://en.wikipedia.org/wiki/Kugluktuk_Airport,Copper Mine Airport
1695,CYCQ,medium_airport,Chetwynd Airport,55.687198638916016,-121.62699890136719,2000,NA,CA,CA-BC,Chetwynd,no,CYCQ,YCQ,CYCQ,,,https://en.wikipedia.org/wiki/Chetwynd_Airport,
1696,CYCR,small_airport,Cross Lake (Charlie Sinclair Memorial) Airport,54.609758,-97.762442,709,NA,CA,CA-MB,Cross Lake,yes,CYCR,YCR,CYCR,,,https://en.wikipedia.org/wiki/Cross_Lake_(Charlie_Sinclair_Memorial)_Airport,
1697,CYCS,small_airport,Chesterfield Inlet Airport,63.346901,-90.731102,32,NA,CA,CA-NU,Chesterfield Inlet,yes,CYCS,YCS,CYCS,,,https://en.wikipedia.org/wiki/Chesterfield_Inlet_Airport,
1701,CYCY,small_airport,Clyde River Airport,70.486099,-68.516701,87,NA,CA,CA-NU,Clyde River,yes,CYCY,YCY,CYCY,,,https://en.wikipedia.org/wiki/Clyde_River_Airport,
1703,CYDA,medium_airport,Dawson City Airport,64.04309844970703,-139.1280059814453,1215,NA,CA,CA-YT,Dawson City,yes,CYDA,YDA,CYDA,,,https://en.wikipedia.org/wiki/Dawson_City_Airport,
1704,CYDB,medium_airport,Burwash Airport,61.371101,-139.041,2647,NA,CA,CA-YT,Burwash Landing,no,CYDB,YDB,CYDB,,,https://en.wikipedia.org/wiki/Burwash_Airport,
1706,CYDF,medium_airport,Deer Lake Airport,49.208159,-57.396147,72,NA,CA,CA-NL,Deer Lake,yes,CYDF,YDF,CYDF,,https://deerlakeairport.com/,https://en.wikipedia.org/wiki/Deer_Lake_Airport_(Newfoundland),
1708,CYDL,small_airport,Dease Lake Airport,58.422199,-130.031998,2600,NA,CA,CA-BC,Dease Lake,yes,CYDL,YDL,CYDL,,,https://en.wikipedia.org/wiki/Dease_Lake_Airport,YDL
1709,CYDM,medium_airport,Ross River Airport,61.9706001282,-132.42300415,2314,NA,CA,CA-YT,Ross River,no,CYDM,XRR,CYDM,YDM,,https://en.wikipedia.org/wiki/Ross_River_Airport,
1710,CYDN,medium_airport,Dauphin Barker Airport,51.1008,-100.052002,999,NA,CA,CA-MB,Dauphin,yes,CYDN,YDN,CYDN,,,https://en.wikipedia.org/wiki/Dauphin_(Lt._Col_W.G._(Billy)_Barker_VC_Airport),
1711,CYDO,medium_airport,Dolbeau-Saint-Felicien Airport,48.7785,-72.375,372,NA,CA,CA-QC,Dolbeau-Saint-Felicien,no,CYDO,YDO,CYDO,,,https://en.wikipedia.org/wiki/Dolbeau-St-F%C3%A9licien_Airport,Dolbeau St Methode
1712,CYDP,small_airport,Nain Airport,56.550778,-61.682224,22,NA,CA,CA-NL,Nain,yes,CYDP,YDP,CYDP,,,https://en.wikipedia.org/wiki/Nain_Airport,
1713,CYDQ,medium_airport,Dawson Creek Airport,55.741245,-120.183263,2148,NA,CA,CA-BC,Dawson Creek,no,CYDQ,YDQ,CYDQ,,,https://en.wikipedia.org/wiki/Dawson_Creek_Airport,
1717,CYEG,large_airport,Edmonton International Airport,53.3097,-113.580002,2373,NA,CA,CA-AB,Edmonton,yes,CYEG,YEG,CYEG,CYEG,http://www.edmontonairports.com/,https://en.wikipedia.org/wiki/Edmonton_International_Airport,
1718,CYEK,small_airport,Arviat Airport,61.0942,-94.070801,32,NA,CA,CA-NU,Arviat,yes,CYEK,YEK,CYEK,,,https://en.wikipedia.org/wiki/Arviat_Airport,
1719,CYEL,medium_airport,Elliot Lake Municipal Airport,46.351398468,-82.5614013672,1087,NA,CA,CA-ON,Elliot Lake,no,CYEL,YEL,CYEL,,http://cyelont.tripod.com/cyel/,https://en.wikipedia.org/wiki/Elliot_Lake_Municipal_Airport,
1720,CYEM,medium_airport,Manitoulin East Municipal Airport,45.842435,-81.857595,869,NA,CA,CA-ON,Sheguiandah,no,CYEM,YEM,CYEM,,,https://en.wikipedia.org/wiki/Manitowaning/Manitoulin_East_Municipal_Airport,
1721,CYEN,medium_airport,Estevan Airport,49.2103004456,-102.966003418,1905,NA,CA,CA-SK,Estevan,no,CYEN,YEN,CYEN,,,https://en.wikipedia.org/wiki/Estevan_Regional_Aerodrome,YEN
1722,CYER,small_airport,Fort Severn Airport,56.018902,-87.676102,48,NA,CA,CA-ON,Fort Severn,yes,CYER,YER,CYER,,,https://en.wikipedia.org/wiki/Fort_Severn_Airport,
1724,CYET,medium_airport,Edson Airport,53.578899383499994,-116.464996338,3043,NA,CA,CA-AB,Edson,no,CYET,YET,CYET,,,https://en.wikipedia.org/wiki/Edson_Airport,
1726,CYEV,medium_airport,Inuvik Mike Zubko Airport,68.30419921880001,-133.483001709,224,NA,CA,CA-NT,Inuvik,yes,CYEV,YEV,CYEV,,,https://en.wikipedia.org/wiki/Inuvik_(Mike_Zubko)_Airport,
1727,CYEY,medium_airport,Amos/Magny Airport,48.563903,-78.249702,1068,NA,CA,CA-QC,Amos,no,CYEY,YEY,CYEY,,,https://en.wikipedia.org/wiki/Amos/Magny_Airport,
1728,CYFA,small_airport,Fort Albany Airport,52.203451,-81.695194,48,NA,CA,CA-ON,Fort Albany,yes,CYFA,YFA,CYFA,,,https://en.wikipedia.org/wiki/Fort_Albany_Airport,
1729,CYFB,medium_airport,Iqaluit Airport,63.756402,-68.555801,110,NA,CA,CA-NU,Iqaluit,yes,CYFB,YFB,CYFB,,,https://en.wikipedia.org/wiki/Iqaluit_Airport,Frobisher Bay Air Base
1730,CYFC,medium_airport,Fredericton International Airport,45.868697,-66.529891,68,NA,CA,CA-NB,Fredericton,yes,CYFC,YFC,CYFC,,,https://en.wikipedia.org/wiki/Greater_Fredericton_Airport,
1732,CYFE,medium_airport,Forestville Airport,48.74610137939453,-69.09719848632812,293,NA,CA,CA-QC,Forestville,no,CYFE,YFE,CYFE,,,https://en.wikipedia.org/wiki/Forestville_Airport,
1733,CYFH,small_airport,Fort Hope Airport,51.561901,-87.907799,899,NA,CA,CA-ON,Fort Hope,yes,CYFH,YFH,CYFH,,,https://en.wikipedia.org/wiki/Fort_Hope_Airport,
1734,CYFJ,medium_airport,Mont-Tremblant International Airport,46.409401,-74.779999,827,NA,CA,CA-QC,La Macaza,no,CYFJ,YTM,CYFJ,,http://www.mtia.ca/,https://en.wikipedia.org/wiki/Rivi%C3%A8re_Rouge/Mont-Tremblant_International_Inc_Airport,YFJ
1735,CYFO,small_airport,Flin Flon Airport,54.678101,-101.681999,997,NA,CA,CA-MB,Flin Flon,yes,CYFO,YFO,CYFO,,,https://en.wikipedia.org/wiki/Flin_Flon_Airport,
1736,CYFR,medium_airport,Fort Resolution Airport,61.1808013916,-113.690002441,526,NA,CA,CA-NT,Fort Resolution,no,CYFR,YFR,CYFR,,,https://en.wikipedia.org/wiki/Fort_Resolution_Airport,YFR
1737,CYFS,medium_airport,Fort Simpson Airport,61.76020050048828,-121.23699951171875,555,NA,CA,CA-NT,Fort Simpson,yes,CYFS,YFS,CYFS,,,https://en.wikipedia.org/wiki/Fort_Simpson_Airport,
1738,CYFT,small_airport,Makkovik Airport,55.077335,-59.187942,234,NA,CA,CA-NL,Makkovik,yes,CYFT,YMN,CYFT,,,https://en.wikipedia.org/wiki/Makkovik_Airport,YFT
1742,CYGH,small_airport,Fort Good Hope Airport,66.240658,-128.647757,268,NA,CA,CA-NT,Fort Good Hope,yes,CYGH,YGH,CYGH,,,https://en.wikipedia.org/wiki/Fort_Good_Hope_Airport,
1743,CYGK,medium_airport,Kingston Norman Rogers Airport,44.2253,-76.596901,305,NA,CA,CA-ON,Kingston,no,CYGK,YGK,CYGK,,http://www.ygkairport.com,https://en.wikipedia.org/wiki/Kingston/Norman_Rogers_Airport,
1744,CYGL,medium_airport,La Grande Rivière Airport,53.625301361083984,-77.7042007446289,639,NA,CA,CA-QC,La Grande Rivière,yes,CYGL,YGL,CYGL,,,https://en.wikipedia.org/wiki/La_Grande_Rivi%C3%A8re_Airport,
1745,CYGM,medium_airport,Gimli Industrial Park Airport,50.62810134887695,-97.04329681396484,753,NA,CA,CA-MB,Gimli,no,CYGM,YGM,CYGM,,,https://en.wikipedia.org/wiki/Gimli_Industrial_Park_Airport,
1746,CYGO,small_airport,Gods Lake Narrows Airport,54.55768,-94.490061,617,NA,CA,CA-MB,Gods Lake Narrows,yes,CYGO,YGO,CYGO,,,https://en.wikipedia.org/wiki/Gods_Lake_Narrows_Airport,
1747,CYGP,medium_airport,Michel-Pouliot Gaspé Airport,48.774915,-64.481893,112,NA,CA,CA-QC,Gaspé,yes,CYGP,YGP,CYGP,,,https://en.wikipedia.org/wiki/Gasp%C3%A9_Airport,
1748,CYGQ,medium_airport,Geraldton Greenstone Regional Airport,49.77830123901367,-86.93939971923828,1144,NA,CA,CA-ON,Geraldton,no,CYGQ,YGQ,CYGQ,,,https://en.wikipedia.org/wiki/Geraldton_(Greenstone_Regional)_Airport,
1749,CYGR,medium_airport,Îles-de-la-Madeleine Airport,47.425242,-61.778612,35,NA,CA,CA-QC,Les Îles-de-la-Madeleine,yes,CYGR,YGR,CYGR,,,https://en.wikipedia.org/wiki/%C3%8Eles-de-la-Madeleine_Airport,
1750,CYGT,small_airport,Igloolik Airport,69.3647,-81.816101,174,NA,CA,CA-NU,Igloolik,yes,CYGT,YGT,CYGT,,,https://en.wikipedia.org/wiki/Igloolik_Airport,
1751,CYGV,medium_airport,Havre-Saint-Pierre Airport,50.281898,-63.611401,124,NA,CA,CA-QC,Havre-Saint-Pierre,yes,CYGV,YGV,CYGV,,,https://en.wikipedia.org/wiki/Havre_St-Pierre_Airport,
1752,CYGW,medium_airport,Kuujjuarapik Airport,55.281898498535156,-77.76529693603516,34,NA,CA,CA-QC,Kuujjuarapik,yes,CYGW,YGW,CYGW,,,https://en.wikipedia.org/wiki/Kuujjuarapik_Airport,
1753,CYGX,small_airport,Gillam Airport,56.35712,-94.711504,476,NA,CA,CA-MB,Gillam,yes,CYGX,YGX,CYGX,,,https://en.wikipedia.org/wiki/Gillam_Airport,
